order_id,order_metric_cycle_time
68527437,50.19732463550007
68527532,37.055838144349934
68527568,47.981273741793544
68527652,45.28222155559161
68527781,40.68095383691246
68529193,54.11524750957135
68529342,45.913962185554965
68530377,39.62932549955091
68532383,39.4615431908493
68532405,38.33491880088079
68532426,40.918969233525054
68532489,51.71341627575033
68533113,43.06588518872782
68533937,40.47404500607733
68534757,42.03116444582474
68534929,47.84525956001848
68535085,41.88200470226511
68535967,53.01007424501179
68536455,39.5118555710796
68536664,39.308997219554996
68536832,56.52594604148325
68536899,53.03336326191222
68536966,52.02457681647675
68537759,48.40772715300849
68538343,41.434196681388386
68538804,49.869813385375615
68538927,44.42890879326239
68538928,46.204641699552596
68539109,55.66703129012554
68539469,36.77831468034363
68539617,40.53823982097934
68539632,51.45708546516138
68539696,42.006278441696466
68540038,34.363208495092614
68540614,45.32285411580684
68541151,42.35403075871447
68541618,37.00650921972418
68542824,41.147871991955434
68543415,36.35768272551549
68544116,46.49766635348301
68544162,36.651054896139996
68544253,42.54402326872442
68544662,33.56711908381564
68544828,46.373493416961075
68545508,43.93221551785642
68547551,43.726280816186254
68547772,43.13880586851138
68547893,47.62137511668669
68548932,48.60101188235377
68549412,49.14236604705321
68549414,49.864685519095445
68550762,55.38842468315611
68551798,46.5046096396273
68552059,46.99979758798668
68552146,54.17956092701953
68552895,49.23280251575423
68554045,45.48563993195197
68554179,44.733269873173754
68554826,43.650384227371525
68555044,45.51382008272949
68556122,35.93421996675298
68556270,38.99243826391655
68557184,50.78300450036075
68557313,37.49758166311629
68557561,45.308152656382866
68557733,45.36039161143045
68558354,37.06984482418322
68561709,42.354141707575884
68565452,44.30407230173671
68575061,41.9050009946892
68605415,39.98385996708693
68606092,36.37716923803054
68606737,35.311216102215894
68607650,34.863665279578576
68608659,35.30054128734231
68609448,38.74791798244457
68610103,43.77884787467047
68610702,45.39113179672702
68611036,40.60118075961918
68611311,53.88529680898585
68611845,37.30832730993338
68611857,46.68694693775944
68611891,42.545437960905545
68611936,43.63652551405142
68612009,40.353299360002325
68612627,45.77555127137438
68612969,52.572358965667036
68613089,45.11508770895478
68613282,35.388601339310355
68613515,37.175419736005246
68613829,33.80067431950159
68613849,41.403199020601285
68613873,38.68868342730304
68614136,44.592696540092724
68614566,35.09478538677896
68614655,34.527396705430704
68614793,39.449834135281954
68615000,43.88572745646597
68615124,40.94153599375676
68615159,43.77455985952808
68615444,56.0940799765657
68615445,53.780472050897174
68615674,39.65412843360069
68615720,40.16999583182354
68615954,45.70802367628912
68616252,35.790855348344735
68616298,43.364256192827895
68616474,54.64161748336583
68616732,50.5366131858389
68617157,39.30000917368023
68617515,44.18182495631227
68617861,43.66496047389346
68617889,45.115843684490166
68617949,51.27815848704133
68617953,39.57283296682674
68618355,44.42878254460635
68618397,42.02647724810357
68618525,52.71665543831195
68618607,45.938638505099384
68619084,51.209003444566
68619201,41.445189921798146
68619545,41.52377351687999
68619866,56.910044532391936
68620135,43.92747948238346
68620493,38.397033472514295
68620921,38.0668754969274
68620947,45.37014163161994
68621043,36.35694302705299
68621930,44.8849439415588
68622198,38.20874459659059
68622538,40.77901523621197
68622893,36.589593749736196
68623353,41.952059777379205
68623366,41.95273156607234
68623401,52.75873430234707
68623582,46.86917989342196
68623606,49.055745813553244
68623780,46.27281137188609
68623859,46.14230401302243
68624065,41.60723535788574
68624525,48.92419239427519
68625397,47.18267472309761
68625448,48.70913275143338
68625480,40.839408400151655
68625717,49.43610121747383
68626141,50.949712800855636
68626197,36.293985919358946
68626198,39.35631270236267
68626330,45.50544538934743
68626331,41.64983647665913
68626419,45.15954070759048
68627002,42.15349901185581
68627273,42.083606279783965
68628283,40.18673300661096
68628380,54.93614372175835
68628513,41.45242315862474
68628812,43.50626967565362
68628914,42.71909464414517
68629308,42.21824710116546
68629526,40.351699653169725
68629963,47.759899385252545
68630092,36.36163760910615
68630172,42.45002960637162
68630483,42.131917661834194
68630776,45.28570030366365
68630867,49.84314489029146
68630928,39.144461608019114
68631034,43.646890502902224
68631449,47.91080168408251
68631454,46.14944318141534
68631513,41.85231332076585
68631577,48.443859713474374
68631586,41.326847768187626
68631633,38.022425296584636
68631645,30.638064319379506
68631677,44.386151851234594
68631735,43.82463729701253
68631801,42.7124298998775
68631857,40.936324451948714
68632434,44.90518198312483
68632622,32.59586444121108
68632773,48.24102611227902
68632774,45.82943373400745
68633064,33.18547570797795
68633152,42.68324721565614
68633178,43.79250413092921
68633223,44.76212807974895
68633275,37.98473842260084
68633430,45.758533140389915
68634169,51.79203568757979
68634635,41.45277216397541
68635202,40.09621858369942
68635704,41.18082038404523
68635745,35.063239401468394
68635746,39.60973925255132
68635866,41.68581789967548
68636042,42.706109173684816
68636518,45.62404635972228
68637258,45.82891081912222
68637385,46.05174002635031
68637633,38.03339131528635
68637720,37.64614168112254
68638845,33.14133820430772
68639050,39.19922467542107
68639089,42.94101696987548
68639179,42.700551040302926
68639236,41.41099999002889
68639343,39.918070648088026
68639714,35.27623731562721
68640401,46.0704680672824
68640416,35.224679857784295
68640423,41.75025962401471
68640860,42.009517094760774
68640976,35.399337840777136
68641548,43.75597933947392
68641760,34.29032903284926
68641763,40.691794336778685
68642434,43.952776509302765
68642659,48.07091981755002
68643831,44.20127001074383
68643933,41.2507141961214
68644687,39.790921083061264
68644830,41.18858396580095
68644882,39.90209260637368
68645365,49.43196408490877
68645521,42.862342872449396
68646071,42.27597580533256
68646492,42.84443464746169
68646958,31.859598694635245
68647149,41.248565572191474
68647581,45.25405981344724
68647921,47.34050007006526
68648047,44.72219367394708
68648852,39.87337702268332
68649236,40.521937559471915
68649326,46.71017965837934
68649327,46.48277485478798
68649766,42.6770841123781
68649904,40.04001442678228
68650073,39.163645396557435
68650132,49.312610916831424
68650634,55.79075569523081
68650923,43.60878140388743
68651045,46.67210977104997
68651579,42.13183614605328
68652867,38.90914183493814
68653242,43.43605169638437
68653262,36.74163724984322
68653305,42.79309202295911
68653306,44.063273497092105
68653542,46.256747882593416
68654028,28.19467466759361
68654172,28.040339402011462
68654257,44.92742704246952
68654439,46.26065632399933
68654629,42.18160535497329
68654919,45.24842448064664
68655323,22.813110707053916
68655364,40.85230997438379
68655715,44.33160055958206
68655779,55.19683184438006
68656033,47.256553314157586
68656059,49.96813724944458
68656113,34.8638288382902
68656590,52.89763018214646
68656782,31.692300441713314
68657148,41.095222653231325
68657286,39.63671098560151
68657694,40.20419744937555
68657854,43.24339874842732
68658571,42.97688450939657
68658741,41.490482478665
68659537,43.71182329959166
68659651,34.846877563348656
68659680,40.777466900271456
68659853,42.75863621660821
68660021,37.56567243036143
68660973,45.90236664887129
68661186,47.50343221501672
68661369,36.937704771729145
68661813,52.4426348870233
68662082,36.6815825749841
68662656,40.29543411329559
68662823,30.312559756763267
68662992,40.70786411705287
68663071,42.07021458452193
68663327,38.01423684032124
68663512,32.03230661972079
68663637,35.462880918628336
68663710,39.989123893792076
68663945,43.79543347032638
68664095,32.045303716258964
68664325,35.3658732037699
68664336,43.265480850468734
68664788,42.94069127264996
68664790,47.00474121379099
68665854,44.55120463958211
68666594,35.68231456773682
68666984,50.135983857503405
68667299,44.6411033315748
68667530,36.653871170188225
68668088,38.35429200410866
68668111,39.21535324014381
68668483,33.153023702177045
68668546,37.52776281402022
68668700,37.32550101815235
68668788,43.77674949558365
68669136,32.553632125404896
68669406,38.16637757268744
68670132,40.678757320198635
68670536,31.819664404138564
68671526,33.41683675419566
68672198,41.080809792826074
68672653,41.8987307999761
68672655,37.83753265567053
68672791,30.705993753845018
68673099,42.00371071383415
68674073,44.38643018691961
68674270,34.09267284317092
68675904,42.51412996920434
68676121,49.465266238109386
68676141,32.54742334859014
68676249,35.325910450793046
68676445,44.23896086285061
68676808,42.53426443309487
68677051,34.2409420717126
68677316,42.12864006700708
68677443,44.56006199341382
68679721,44.527907066433855
68680758,36.98389613034054
68681329,40.04332146685662
68683459,44.19609933292232
68683841,39.83678986265648
68684794,34.527636199524935
68686191,44.62279176997667
68686872,36.589013276760454
68687428,36.31032065922553
68689499,37.06349066040391
68689948,40.43087458483277
68691018,35.000430954675885
68691170,42.02326915787613
68691356,35.20396028872414
68691924,38.84236683232432
68692186,32.769713948553324
68694915,37.40160689225541
68695028,36.13001025868332
68695720,33.54578112834201
68696107,38.16783020226713
68696162,43.757954083548064
68696196,39.57783867512646
68696227,41.199444049238686
68696334,44.97639542846133
68697198,34.846809034635044
68697789,39.25534846153425
68698013,29.076701256628322
68701047,42.13116862296867
68701532,46.61995311876525
68701579,29.54478903857631
68701863,40.58724364190905
68701869,39.64852434500241
68702084,41.68309847748141
68702295,42.265336855111926
68702950,43.85086854757273
68705050,41.65136096842603
68705156,36.487309801470374
68705667,43.45843672340088
68707476,34.16941451875867
68708028,36.77636702307669
68708525,43.55642520435988
68708685,35.097471648683076
68709624,45.15502720905227
68710047,41.13526212316605
68710327,41.407535822365375
68710537,36.38871732788244
68710620,40.60941383693348
68710700,49.29726571976419
68711551,38.24412128215849
68712411,45.46780005785998
68712633,40.20300043727063
68713636,41.591957400174174
68713743,36.15666661727801
68713774,40.06924638536609
68713831,40.32155692069178
68714622,32.46138501715154
68715075,47.686885944707825
68715417,47.13497191823259
68716039,43.11983675111704
68716093,44.499036653912825
68716765,42.99555321274866
68716769,39.703098819689124
68717180,43.39147709895737
68717274,34.13314256923686
68717804,37.8567859414866
68718611,41.893492715231865
68719898,49.5187726145717
68720177,43.14150372768356
68720345,38.26570784229544
68720615,39.22286336200363
68720886,45.8015872034499
68721133,30.624719389389234
68721486,38.45759955481352
68721659,35.192245171359865
68721668,41.2462751441611
68721971,33.07887672207649
68722380,40.11259558408143
68722425,45.12368523121829
68722549,29.975044368988073
68722661,38.527859018255526
68722855,47.62105614927386
68722934,48.034983616620444
68722939,59.271350536294676
68723013,46.14867575940188
68723176,43.122260754955576
68723262,44.16470626306734
68724174,50.75332600934698
68724255,52.23511172665894
68724269,39.88684132514466
68725051,48.655093398232665
68725453,47.47486182992997
68725803,46.5762235730989
68725880,50.39071795946736
68726239,44.78359187804481
68726360,52.412070821172655
68726396,39.517900547887294
68726655,42.60621870047803
68726658,33.696733304794414
68727137,48.69273397757171
68727645,43.504423614616286
68727719,46.91772581518738
68728439,49.20819991599995
68728922,38.50178260335661
68729017,33.14954221611211
68729280,44.3531009610214
68729340,39.86337053986109
68730720,55.048325262178054
68731072,29.859356920259238
68731094,28.005294423649545
68731128,46.01992442368323
68731335,40.297862444472955
68731528,42.05492702073539
68732348,52.607581359622195
68732622,35.44029808119524
68732626,29.449935546657766
68732728,53.93586054005966
68732731,44.04356479940766
68733030,41.10282906627921
68733193,33.54198394372113
68733323,51.874089009389316
68733324,41.6662678324245
68733403,40.37686299726038
68733548,45.03872658334129
68734238,49.09051825898491
68734290,41.08476923371097
68734342,46.61954736625582
68734514,46.52194178778341
68734802,45.85813970607723
68736034,53.11347955377843
68736170,44.22915273935674
68736724,31.896985255963262
68737331,38.92274154181216
68737737,36.227146114342105
68737742,34.55445691690749
68737817,45.46285253498082
68737942,39.26217005398526
68738016,47.96123322558336
68738147,42.6820354350741
68739067,33.28038394966377
68739147,44.12824056140388
68739597,37.81289724996656
68739619,35.06564444583565
68739731,42.6961573082637
68739876,41.48451672165522
68739998,41.56724738777781
68740108,61.105254423482734
68740211,46.090979281601555
68740313,45.369677206575496
68741174,42.41776168174895
68741177,44.77976163469496
68741388,47.53277244794694
68741576,44.27783654933479
68741733,41.6177536694006
68741942,45.65525876734569
68742124,54.54216345121192
68742140,47.62743266111077
68742966,51.888417385593485
68743086,43.370921420719654
68743211,42.86051620654436
68743409,45.91129700143893
68743471,45.79296590845858
68744383,41.1676268187441
68744617,40.762596337305176
68744897,38.02834879016896
68744903,37.574192719443424
68744997,51.929594417264155
68745110,47.30730363693033
68745116,55.453048520819635
68745595,54.69999793278262
68746015,47.83863346287984
68746096,36.702629204498194
68746268,45.99371169755871
68746352,40.430688312368076
68746395,51.36249791631224
68747018,41.39742761346793
68747617,40.910574539507216
68747807,39.941677110250815
68748108,44.96877983135073
68748190,50.58016875781876
68748342,34.958440804620714
68748384,39.6111917569916
68748701,47.97516937885119
68748921,43.52730401954971
68749097,42.08981074048818
68749384,41.67469075966847
68750564,39.63981952175521
68750955,35.4196879650034
68751044,37.14482094384138
68751211,52.61572239752271
68751348,49.76605416277763
68751501,42.68067998509855
68751576,42.23105935068594
68751669,43.025735483011246
68751957,39.841074347029405
68753049,50.05576213408737
68753051,43.896666343130654
68753110,39.04821037965543
68753160,42.41175657118762
68753227,35.62996894427725
68753507,49.304399010570464
68753671,41.611996856940635
68753884,41.65488858568599
68753952,39.76705827531675
68753999,42.761602653991496
68754180,41.6196833684351
68754615,40.6674151806599
68755528,44.16750684796246
68755707,45.38138986598028
68756171,48.235042872842115
68756235,42.60579028578393
68756316,41.47707515529425
68756726,47.23303304192552
68757488,50.17293373018688
68757752,35.613365366712266
68757841,40.37833908422508
68757973,41.54681244002724
68758393,45.79812121581859
68758815,47.05448110533456
68759013,42.3571046800152
68759332,43.474893615702975
68759455,44.293243325810636
68759572,46.07458662956627
68759910,38.11726289485287
68760016,39.69062636836445
68760168,40.439790258030285
68760583,50.979835707188336
68760632,40.351483155427296
68761461,39.786434734538304
68761974,44.471608410973296
68762381,50.957100531361284
68762690,36.90107609504038
68763310,30.687142330575874
68763314,42.12837987774232
68763453,50.42468794987935
68763581,49.76054493204374
68763635,40.497070259225545
68763701,44.62572550470388
68764074,39.97140291469423
68764320,35.35375818535134
68764358,40.78948751762893
68764664,42.09402696092796
68765426,46.248564930283344
68765428,44.7270513905097
68765620,32.607801594093274
68765629,43.522390778970006
68765679,47.15186892018169
68765741,45.9201699701468
68766283,45.74340413265333
68766457,48.722746069499046
68766965,39.558792574693044
68766980,35.643015880058236
68767022,33.30316727094315
68767373,49.60464280737376
68767647,45.116813309635475
68767759,48.39292119823587
68767805,28.593596355387348
68767958,36.00202695008711
68768195,46.95170623106662
68768545,36.038557039561795
68768549,40.520474579033646
68768584,36.68924158995834
68768618,43.99231004345623
68768694,46.36656201033073
68768729,42.99364922314099
68768904,35.385959197647566
68769455,48.908333254410714
68769513,47.77839890273457
68769728,50.25231829636995
68769850,47.3798423901586
68770487,46.14423136825152
68770956,39.73814181885018
68771446,47.404972800787746
68771581,36.26248374604455
68772374,39.74553515186621
68772670,43.49715405259863
68772933,56.75611614433055
68773058,36.25759184058879
68773135,35.45886171014321
68773307,46.365965525916664
68774031,36.88710538142505
68774256,42.03420115217952
68774573,38.348226423384446
68774885,37.395032716263046
68775469,37.15405227186086
68775471,47.2317823211841
68776088,35.61958391494786
68776156,39.6334010796166
68776424,46.57700560640497
68776859,45.81701156824485
68777366,41.12037943363614
68777763,41.75046041828638
68777880,48.185093045635014
68777891,48.827539624230845
68778040,33.91894147057164
68778155,42.09258081368666
68778257,37.5847086412653
68780314,37.60904012286041
68780417,48.32927153913611
68780786,36.75627238965947
68781749,44.286110723128225
68781885,31.53128661471335
68782422,45.18146293167767
68783439,37.16603430623057
68783635,44.72344002089612
68783813,33.934897224656005
68784266,40.16004286356171
68784338,39.33011978157906
68784410,39.534759898347104
68784440,50.34706620926472
68784785,41.83858462244022
68784993,39.37696663902282
68785154,40.28559419598675
68785683,39.04327434634742
68785819,37.19298065862952
68785963,36.55101475291293
68786118,29.122192520477437
68786980,28.773199245184696
68787154,44.27344485702664
68787209,44.970861590145375
68787641,33.52648205091423
68789318,37.87072518774396
68791138,49.387589167455815
68791486,44.79868719814922
68794688,37.8903565553139
68803764,30.760061014171146
68807371,41.22416966727745
68843258,45.30745830730226
68844389,33.4621128369078
68844509,40.068695183921314
68844799,37.14039675157259
68845430,42.13938528267741
68845729,41.4207665516656
68845919,46.851438988578195
68846398,36.94595941506174
68846444,42.910511568966804
68846490,42.29148812267396
68846660,35.11710412881081
68846760,30.609065300238775
68847077,44.192416987548626
68847233,48.67182951953647
68847382,42.50064388894434
68847849,44.854836557141816
68847898,33.61450780215947
68847961,40.38915476191124
68848148,41.90756804913581
68848226,41.94768632819792
68848457,41.01614167171678
68848506,43.70019209672565
68848668,44.10590407852999
68848729,37.14876397948595
68848744,38.534413743360474
68848801,43.05846556769987
68848812,52.139703434655075
68848813,48.72405598298405
68848833,43.53764642127366
68848858,50.10639978904581
68848955,51.09002982504448
68849024,37.18130729640915
68849100,38.110264752758006
68849345,42.08187623391095
68849437,45.72337981990947
68849502,41.14730220992204
68849712,44.14372103300921
68849965,40.884944011646795
68850017,43.9675105955733
68850022,40.92267170967126
68850036,51.11317360896993
68850129,43.40351302992426
68850195,44.689010257044366
68850872,46.209151383322435
68850884,54.539860702738245
68850896,51.250355649956205
68851027,51.055185416168875
68851153,44.841742274182266
68851159,45.47891729697568
68851392,36.35588656703927
68851616,43.49527548643016
68851668,33.65775445370542
68851759,43.94718768771529
68851761,39.639950012916486
68852147,44.848545174691886
68852195,41.17682645981951
68852460,39.42665524486293
68852550,47.70382092147477
68852632,41.04490162866441
68852700,45.807992142308514
68852748,47.32065871637908
68853072,46.201300844028744
68853298,46.689878832145666
68853382,34.70729511246634
68853558,44.274697610242264
68853648,38.812513054538364
68853780,43.75374179295596
68854086,48.793536379877295
68854196,39.6308233453511
68854422,37.29331847252441
68854592,38.08680440816916
68854757,45.942296594240815
68854912,37.01462414327521
68854916,41.68132699200383
68854983,43.07425210512387
68855584,48.6513392431682
68855593,42.53012339070966
68855702,38.96857054765041
68855717,37.439917683615434
68855740,43.690876319305616
68855776,45.740656936976585
68855850,38.730326819432904
68856348,41.5310688561783
68856838,51.46619425398181
68857255,45.779684978691705
68857513,53.45360230209765
68858343,41.41027432737692
68858348,39.20853104587627
68858411,42.35846804378903
68858438,43.41589544030386
68858468,42.427065545271994
68858552,41.698179059951926
68858553,39.56905140175826
68858651,50.52564503017665
68858738,41.55364922539262
68858741,45.51570345417562
68858853,45.225104863111724
68858943,43.56909607879144
68859141,40.6811624226057
68859181,47.72290997601601
68859400,38.80972648159009
68859490,48.890304502833416
68859494,37.65383280902075
68859503,45.670361615737875
68860095,38.558660257903
68860767,42.41577125418629
68860845,41.29429238589513
68860980,42.332476592406906
68861127,46.1611253956384
68861261,37.941010268854335
68861264,37.24569211597274
68861267,42.93023990136092
68861346,45.10701506737778
68861424,40.40776348985126
68861489,41.58791884049279
68861595,37.05919981972229
68861801,41.15558301195342
68861867,42.751542153808145
68862221,40.469437379720596
68862258,45.05399895716429
68863024,48.1859078217447
68863104,43.27233739280052
68863216,41.51973871545472
68863223,33.423604690513436
68863290,47.2974121791039
68863317,45.244023616230464
68863413,46.21176989279618
68863495,41.30794438636743
68863642,43.995697143226465
68863792,42.865437813463885
68863971,45.62410051667458
68863973,43.30324017673921
68864075,45.04141896464136
68864280,40.47840160225563
68864356,47.1154972406824
68864393,45.76741926789266
68864397,41.76012270848808
68864398,48.32774891546085
68864512,36.76518100354639
68864513,45.41438273666535
68864649,40.94936963095251
68864651,46.01431641181936
68864675,45.91980166491272
68864708,35.865322976245885
68864792,53.88595311974978
68865230,48.47489477349497
68865232,44.50342675420702
68866440,39.8993207905266
68866514,41.69728416680942
68866597,40.06017116746372
68866834,39.94029862367012
68866942,41.133027225874194
68867120,42.1928878112645
68867242,42.99081833062504
68867513,36.119064482375606
68867631,55.467663030132
68867661,44.54570150574784
68867837,46.86103621872067
68868230,42.31420239461493
68868465,41.879253664262805
68868514,50.91558988496253
68868638,44.28970076417915
68868665,40.13941622761273
68868719,39.13168371781588
68868745,41.814036418706785
68868747,49.23037818921145
68868909,42.85567911043759
68868951,41.66895162639093
68869027,38.78170988969125
68869121,47.87446316184471
68869494,52.214875461770646
68869714,46.05296127823151
68869881,42.72669394076163
68869883,43.748892175498945
68870196,44.43645250154012
68870197,31.987707135998942
68870198,30.534634491503002
68870231,51.111388565496256
68870351,43.30311710409818
68870389,54.79713075128919
68870391,38.72257764721091
68870572,39.385316397037414
68870701,39.468623381800654
68870926,42.15126899427553
68870974,42.90672682755003
68871060,46.245489113838644
68871072,38.52638404619829
68871514,43.681452876655456
68871520,42.418745417512426
68871525,41.534518935735925
68871740,43.13421778513807
68871794,41.65844307609037
68871860,43.44427234940378
68871861,39.25215730994864
68872001,38.16777423585822
68872093,36.63489164941845
68872270,45.871185945957116
68873329,44.34256225799581
68873331,44.355200525884
68873375,49.816842912565484
68873923,39.98771355486777
68873975,48.74077703813124
68874037,42.6936278227689
68874157,48.64893846897711
68874330,44.13695094949503
68874380,40.72103328988933
68874546,38.10188917111233
68874584,44.13713819648619
68874917,43.56737875434262
68874922,34.8660625818014
68875257,38.8236493114881
68875347,38.38889826267804
68875743,42.51062363048574
68876182,42.785724932215665
68876479,36.420224210817125
68876566,48.585444179092555
68877123,44.914633662229924
68877275,45.16817142449326
68877336,31.24013241843889
68877773,51.33726988744554
68877972,42.16480936534307
68878268,35.64973975051798
68879411,38.40275813329404
68879488,52.190387787930774
68879546,43.92656222309346
68879586,39.20014566563236
68879966,38.69667391069294
68880092,50.41863262182304
68880476,37.577802980820174
68881041,41.53753932772483
68881332,39.05426445510528
68881472,46.60586882801468
68881477,33.374186101835036
68881637,36.509479877552245
68881684,38.88449800995878
68882176,41.89781810021033
68882366,35.612182769065285
68883557,40.913454264054636
68883648,45.422612742974025
68883658,40.31873851024076
68883912,45.64214319293157
68884107,42.53968841360925
68884160,42.506482501948035
68884204,44.28326138875227
68884442,42.695854880757835
68884533,33.574473778540174
68885424,48.53594400705232
68885575,37.03857290690449
68885755,35.552386630844836
68885876,33.27863634719245
68885985,31.80189275134798
68886122,40.27659959927686
68886169,42.95923834826096
68886241,37.60603814763446
68886286,42.5638387054887
68886469,39.94578010145677
68886471,50.15266877995894
68886653,49.94493523735302
68886879,45.92820038606265
68887278,42.973125348154426
68887620,42.40627860939681
68887736,52.41192741702571
68887991,54.822437648781786
68887992,51.26319841320088
68888373,38.42919405169058
68888961,46.122450189518204
68889167,39.97205352330153
68889253,55.53813976229825
68890083,43.399214909775466
68890246,38.85785732318759
68891132,43.37017965109345
68891225,43.888110118206924
68891390,43.68483687791948
68891823,41.523080357270956
68891994,38.22904691851259
68892725,40.631724855979165
68892991,43.27057365923693
68893302,54.44261213040431
68893451,44.24391505282659
68893707,38.338378112493075
68894779,41.25518983126875
68894918,42.07705245710918
68894998,35.308593008585994
68895069,43.02926452755903
68895074,41.14352400255518
68895211,35.76747386951891
68895754,34.349894699923105
68895879,46.781141174542135
68896452,49.22954747780859
68896724,46.19131223449982
68897346,37.798092448847726
68897470,33.593507936966525
68897576,38.901682373231765
68897729,38.56409445590525
68897778,41.57792944979424
68898390,44.47530140325009
68898824,31.66004820296324
68898923,48.118305957868785
68899301,41.37770974069041
68899307,51.766578148168115
68899395,34.31927974564114
68899428,42.36156024761238
68900008,40.27061332274585
68900192,41.21605331109634
68900541,40.1431653780913
68900542,37.613176831740475
68900602,48.617025542326886
68900655,43.94833466019995
68900741,36.25350998941129
68900975,40.945818144757396
68901147,41.7031157757208
68901186,43.2822975290703
68901221,31.182990844554098
68901961,35.2004393322708
68902024,45.97286306747329
68902240,48.483759153747116
68902405,44.7458136002803
68902528,43.801891173595216
68903420,43.990629096179376
68903721,40.70543570255879
68903797,46.68451797609405
68904188,36.469044136161095
68904284,48.04889074749484
68904551,42.82605361657087
68904553,49.79830672451551
68904859,43.04613599778013
68904896,33.07662445068374
68905135,37.62140567184064
